referenceNum,employeeID,jobID,"date","clockIn","clockOut",totalHours,weekNum,jobLogRef
41843,716,2087,"2016-03-11","11:36:34","12:56:23",1.33,10,7604
41844,738,2087,"2016-03-11","11:36:34","12:56:23",1.33,10,7604
41845,46,2087,"2016-03-11","11:36:34","12:56:23",1.33,10,7604
41846,765,2087,"2016-03-11","11:36:34","12:56:23",1.33,10,7604
41847,620,2087,"2016-03-11","11:36:34","12:56:23",1.33,10,7604
41848,587,2080,"2016-03-11","07:06:33","13:08:21",6.03,10,7611
41849,558,2079,"2016-03-11","07:07:36","13:15:33",6.13,10,7605
41850,677,2079,"2016-03-11","07:07:36","13:15:33",6.13,10,7605
41851,60,2079,"2016-03-11","07:07:36","13:15:33",6.13,10,7605
41852,470,2079,"2016-03-11","07:07:36","13:15:33",6.13,10,7605
41853,364,2079,"2016-03-11","07:07:36","13:15:33",6.13,10,7605
41854,48,2079,"2016-03-11","07:07:36","13:15:33",6.13,10,7605
41855,687,2088,"2016-03-11","13:01:53","13:47:20",0.77,10,7606
41856,716,2088,"2016-03-11","13:01:53","13:47:20",0.77,10,7606
41857,738,2088,"2016-03-11","13:01:53","13:47:20",0.77,10,7606
41858,46,2088,"2016-03-11","13:01:53","13:47:20",0.77,10,7606
41859,765,2088,"2016-03-11","13:01:53","13:47:20",0.77,10,7606
41860,620,2088,"2016-03-11","13:01:53","13:47:20",0.77,10,7606
41861,777,1504,"2016-03-11","07:08:34","14:08:38",7,10,NULL
41862,610,2080,"2016-03-11","07:06:33","14:12:26",7.1,10,7611
41863,558,2089,"2016-03-11","13:17:23","15:26:33",2.15,10,7607
41864,677,2089,"2016-03-11","13:17:23","15:26:33",2.15,10,7607
41865,60,2089,"2016-03-11","13:17:23","15:26:33",2.15,10,7607
41866,470,2089,"2016-03-11","13:17:23","15:26:33",2.15,10,7607
41867,364,2089,"2016-03-11","13:17:23","15:26:33",2.15,10,7607
41868,48,2089,"2016-03-11","13:17:23","15:26:33",2.15,10,7607
41869,687,2090,"2016-03-11","13:51:30","15:26:33",1.58,10,7610
41870,716,2090,"2016-03-11","13:51:30","15:26:33",1.58,10,7610
41871,738,2090,"2016-03-11","13:51:30","15:26:33",1.58,10,7610
41872,46,2090,"2016-03-11","13:51:30","15:26:33",1.58,10,7610
41873,765,2090,"2016-03-11","13:51:30","15:26:33",1.58,10,7610
41874,620,2090,"2016-03-11","13:51:30","15:26:33",1.58,10,7610
41875,741,2076,"2016-03-11","07:11:20","15:26:33",8.25,10,NULL
41876,808,2076,"2016-03-11","07:11:20","15:26:33",8.25,10,NULL
41877,708,2076,"2016-03-11","07:11:20","15:26:33",8.25,10,NULL
41878,343,2076,"2016-03-11","07:11:20","15:26:33",8.25,10,NULL
41879,682,2082,"2016-03-11","08:02:11","15:26:33",7.4,10,7609
41880,464,2082,"2016-03-11","08:02:11","15:26:33",7.4,10,7609
41881,780,2082,"2016-03-11","08:02:11","15:26:33",7.4,10,7609
41882,662,2082,"2016-03-11","08:02:11","15:26:33",7.4,10,7609
41883,798,2082,"2016-03-11","08:02:11","15:26:33",7.4,10,7609
41884,616,2082,"2016-03-11","08:02:11","15:26:33",7.4,10,7609
41885,44,2080,"2016-03-11","07:06:33","15:31:10",8.42,10,7611
41886,688,2080,"2016-03-11","07:06:33","15:31:10",8.42,10,7611
41887,767,2080,"2016-03-11","07:06:33","15:31:10",8.42,10,7611
41888,659,2080,"2016-03-11","07:06:33","15:31:10",8.42,10,7611
41889,567,2080,"2016-03-11","07:08:54","15:31:10",8.38,10,7611
41890,645,2030,"2016-03-11","07:10:09","15:31:52",8.35,10,7612
41891,152,2030,"2016-03-11","07:10:09","15:31:52",8.35,10,7612
41892,787,2030,"2016-03-11","07:10:09","15:31:52",8.35,10,7612
41893,776,1504,"2016-03-11","07:07:57","15:33:27",8.43,10,NULL
41894,796,1504,"2016-03-11","07:09:55","15:35:52",8.43,10,NULL
41895,797,1504,"2016-03-11","07:34:12","15:36:16",8.03,10,NULL
41896,678,2091,"2016-03-14","15:35:38","07:08:58",-8.45,11,NULL
41897,620,2090,"2016-03-14","07:12:43","08:07:19",0.92,11,7613
41898,687,2090,"2016-03-14","07:12:43","08:07:19",0.92,11,7613
41899,46,2090,"2016-03-14","07:12:43","08:07:19",0.92,11,7613
41900,765,2090,"2016-03-14","07:12:43","08:07:19",0.92,11,7613
41901,716,2090,"2016-03-14","07:12:43","08:07:19",0.92,11,7613
41902,343,2090,"2016-03-14","07:12:43","08:07:19",0.92,11,7613
41903,738,2090,"2016-03-14","07:12:43","08:07:19",0.92,11,7613
41904,708,2090,"2016-03-14","07:12:43","08:07:19",0.92,11,7613
41905,46,2092,"2016-03-14","08:11:40","09:26:14",1.25,11,7615
41906,738,2092,"2016-03-14","08:11:40","09:26:14",1.25,11,7615
41907,779,2089,"2016-03-14","07:09:58","09:26:14",2.28,11,7623
41908,678,2082,"2016-03-14","07:09:34","09:26:14",2.28,11,7626
41909,780,2082,"2016-03-14","07:08:58","09:26:14",2.3,11,7626
41910,805,2080,"2016-03-14","07:11:28","09:26:14",2.25,11,7616
41911,152,2030,"2016-03-14","07:16:48","09:29:08",2.22,11,7614
41912,708,2092,"2016-03-14","08:11:40","10:33:21",2.37,11,7615
41913,343,2092,"2016-03-14","08:11:40","10:33:21",2.37,11,7615
41914,716,2092,"2016-03-14","08:11:40","10:33:21",2.37,11,7615
41915,765,2092,"2016-03-14","08:11:40","10:33:21",2.37,11,7615
41916,687,2092,"2016-03-14","08:11:40","10:33:21",2.37,11,7615
41917,620,2092,"2016-03-14","08:11:40","10:33:21",2.37,11,7615
41918,44,2080,"2016-03-14","07:11:28","11:48:31",4.62,11,7616
41919,567,2080,"2016-03-14","07:11:28","11:48:31",4.62,11,7616
41920,659,2080,"2016-03-14","07:11:28","11:48:31",4.62,11,7616
41921,767,2080,"2016-03-14","07:11:28","11:48:31",4.62,11,7616
41922,688,2080,"2016-03-14","07:11:28","11:48:31",4.62,11,7616
41923,808,2080,"2016-03-14","07:11:28","11:48:31",4.62,11,7616
41924,587,2080,"2016-03-14","07:11:28","11:48:31",4.62,11,7616
41925,708,2093,"2016-03-14","10:39:21","12:41:05",2.03,11,7617
41926,741,2082,"2016-03-14","07:08:58","12:43:34",5.58,11,7626
41927,687,2093,"2016-03-14","10:39:21","13:15:15",2.6,11,7617
41928,765,2093,"2016-03-14","10:39:21","13:15:15",2.6,11,7617
41929,716,2093,"2016-03-14","10:39:21","13:15:15",2.6,11,7617
41930,343,2093,"2016-03-14","10:39:21","13:15:15",2.6,11,7617
41931,620,2093,"2016-03-14","10:39:21","13:15:15",2.6,11,7617
41932,687,2095,"2016-03-14","13:20:43","13:22:53",0.03,11,7618
41933,765,2095,"2016-03-14","13:20:43","13:22:53",0.03,11,7618
41934,716,2095,"2016-03-14","13:20:43","13:22:53",0.03,11,7618
41935,620,2095,"2016-03-14","13:20:43","13:22:53",0.03,11,7618
41936,343,2095,"2016-03-14","13:20:43","13:22:53",0.03,11,7618
41937,558,2089,"2016-03-14","07:04:28","13:34:22",6.5,11,7623
41938,688,2038,"2016-03-14","11:49:11","13:52:13",2.05,11,7619
41939,659,2038,"2016-03-14","11:49:11","13:52:13",2.05,11,7619
41940,44,2038,"2016-03-14","11:49:11","13:52:13",2.05,11,7619
41941,567,2038,"2016-03-14","11:49:11","13:52:13",2.05,11,7619
41942,808,2038,"2016-03-14","11:49:11","13:52:13",2.05,11,7619
41943,767,2038,"2016-03-14","11:49:11","13:52:13",2.05,11,7619
41944,587,2038,"2016-03-14","11:49:11","13:52:13",2.05,11,7619
41945,687,2096,"2016-03-14","13:28:15","14:35:31",1.12,11,7620
41946,765,2096,"2016-03-14","13:28:15","14:35:31",1.12,11,7620
41947,620,2096,"2016-03-14","13:28:15","14:35:31",1.12,11,7620
41948,716,2096,"2016-03-14","13:28:15","14:35:31",1.12,11,7620
41949,343,2096,"2016-03-14","13:28:15","14:35:31",1.12,11,7620
41950,677,2089,"2016-03-14","07:04:28","15:27:36",8.38,11,7623
41951,60,2089,"2016-03-14","07:04:28","15:27:36",8.38,11,7623
41952,470,2089,"2016-03-14","07:04:28","15:27:36",8.38,11,7623
41953,364,2089,"2016-03-14","07:04:28","15:27:36",8.38,11,7623
41954,48,2089,"2016-03-14","07:04:28","15:27:36",8.38,11,7623
41955,741,2094,"2016-03-14","12:44:15","15:27:36",2.72,11,7622
41956,708,2094,"2016-03-14","12:43:34","15:27:36",2.73,11,7622
41957,687,2098,"2016-03-14","14:38:17","15:27:36",0.82,11,7621
41958,765,2098,"2016-03-14","14:38:17","15:27:36",0.82,11,7621
41959,620,2098,"2016-03-14","14:38:17","15:27:36",0.82,11,7621
41960,716,2098,"2016-03-14","14:38:17","15:27:36",0.82,11,7621
41961,343,2098,"2016-03-14","14:38:17","15:27:36",0.82,11,7621
41962,776,1504,"2016-03-14","07:06:50","15:29:02",8.38,11,NULL
41963,688,2097,"2016-03-14","13:53:05","15:32:03",1.65,11,7624
41964,659,2097,"2016-03-14","13:53:05","15:32:03",1.65,11,7624
41965,44,2097,"2016-03-14","13:53:05","15:32:03",1.65,11,7624
41966,567,2097,"2016-03-14","13:53:05","15:32:03",1.65,11,7624
41967,808,2097,"2016-03-14","13:53:05","15:32:03",1.65,11,7624
41968,767,2097,"2016-03-14","13:53:05","15:32:03",1.65,11,7624
41969,587,2097,"2016-03-14","13:53:05","15:32:03",1.65,11,7624
41970,46,1697,"2016-03-14","09:27:12","15:33:57",6.1,11,7625
41971,738,1697,"2016-03-14","09:27:12","15:33:57",6.1,11,7625
41972,779,1697,"2016-03-14","09:27:12","15:33:57",6.1,11,7625
41973,678,1697,"2016-03-14","09:27:12","15:33:57",6.1,11,7625
41974,780,1697,"2016-03-14","09:27:12","15:33:57",6.1,11,7625
41975,805,1697,"2016-03-14","09:27:12","15:33:57",6.1,11,7625
41976,797,1504,"2016-03-14","07:13:30","15:35:31",8.37,11,NULL
41977,152,1504,"2016-03-14","09:29:36","15:36:40",6.12,11,NULL
41978,464,2082,"2016-03-14","07:08:58","15:51:00",8.72,11,7626
41979,798,2082,"2016-03-14","07:08:58","15:51:00",8.72,11,7626
41980,616,2082,"2016-03-14","07:08:58","15:51:00",8.72,11,7626
41981,682,2082,"2016-03-14","07:08:58","15:51:00",8.72,11,7626
41982,662,2082,"2016-03-14","07:08:58","15:51:00",8.72,11,7626
41983,558,1507,"2016-03-14","13:34:49","16:37:22",3.05,11,NULL
41984,83,2091,"2016-03-14","15:35:38","16:37:33",1.03,11,NULL
41985,800,2091,"2016-03-14","15:35:38","16:38:00",1.05,11,NULL
41986,796,1504,"2016-03-14","07:31:33","16:38:24",9.12,11,NULL
41987,777,1504,"2016-03-14","07:07:33","17:12:23",10.08,11,NULL
41988,46,1697,"2016-03-15","07:07:13","08:13:16",1.1,11,7627
41989,779,1697,"2016-03-15","07:07:13","08:13:16",1.1,11,7627
41990,738,1697,"2016-03-15","07:07:13","08:13:16",1.1,11,7627
41991,678,1697,"2016-03-15","07:07:13","08:13:16",1.1,11,7627
41992,610,1697,"2016-03-15","07:07:13","08:13:16",1.1,11,7627
41993,780,1697,"2016-03-15","07:07:13","08:13:16",1.1,11,7627
41994,716,2098,"2016-03-15","07:05:57","08:57:18",1.87,11,7628
41995,343,2098,"2016-03-15","07:05:57","08:57:18",1.87,11,7628
41996,687,2098,"2016-03-15","07:05:57","08:57:18",1.87,11,7628
41997,765,2098,"2016-03-15","07:05:57","08:57:18",1.87,11,7628
41998,708,2098,"2016-03-15","07:05:57","08:57:18",1.87,11,7628
41999,620,2098,"2016-03-15","07:05:57","08:57:18",1.87,11,7628
42000,152,1504,"2016-03-15","07:07:41","12:04:41",4.95,11,NULL
42001,777,1504,"2016-03-15","08:05:33","12:10:18",4.08,11,NULL
42002,558,2089,"2016-03-15","07:06:16","12:22:47",5.27,11,7629
42003,48,2089,"2016-03-15","07:06:16","12:22:47",5.27,11,7629
42004,364,2089,"2016-03-15","07:06:16","12:22:47",5.27,11,7629
42005,470,2089,"2016-03-15","07:06:16","12:22:47",5.27,11,7629
42006,60,2089,"2016-03-15","07:06:16","12:22:47",5.27,11,7629
42007,677,2089,"2016-03-15","07:06:16","12:22:47",5.27,11,7629
42008,616,2082,"2016-03-15","07:07:56","12:27:01",5.33,11,7630
42009,662,2082,"2016-03-15","07:07:56","12:27:01",5.33,11,7630
42010,741,2082,"2016-03-15","07:07:56","12:27:01",5.33,11,7630
42011,798,2082,"2016-03-15","07:07:56","12:27:01",5.33,11,7630
42012,464,2082,"2016-03-15","07:07:56","12:27:01",5.33,11,7630
42013,682,2082,"2016-03-15","07:07:56","12:27:01",5.33,11,7630
42014,716,1952,"2016-03-15","09:01:02","13:22:36",4.35,11,7631
42015,343,1952,"2016-03-15","09:01:02","13:22:36",4.35,11,7631
42016,687,1952,"2016-03-15","09:01:02","13:22:36",4.35,11,7631
42017,765,1952,"2016-03-15","09:01:02","13:22:36",4.35,11,7631
42018,708,1952,"2016-03-15","09:01:02","13:22:36",4.35,11,7631
42019,620,1952,"2016-03-15","09:01:02","13:22:36",4.35,11,7631
42020,777,1180,"2016-03-15","12:10:40","13:32:40",1.37,11,NULL
42021,682,2102,"2016-03-15","12:27:49","15:20:21",2.88,11,7635
42022,464,2102,"2016-03-15","12:27:49","15:20:21",2.88,11,7635
42023,616,2102,"2016-03-15","12:27:49","15:20:21",2.88,11,7635
42024,662,2102,"2016-03-15","12:27:49","15:20:21",2.88,11,7635
42025,798,2102,"2016-03-15","12:27:49","15:20:21",2.88,11,7635
42026,741,2102,"2016-03-15","12:27:49","15:20:21",2.88,11,7635
42027,677,2101,"2016-03-15","12:23:28","15:20:21",2.95,11,7632
42028,558,2101,"2016-03-15","12:23:28","15:20:21",2.95,11,7632
42029,48,2101,"2016-03-15","12:23:28","15:20:21",2.95,11,7632
42030,364,2101,"2016-03-15","12:23:28","15:20:21",2.95,11,7632
42031,470,2101,"2016-03-15","12:23:28","15:20:21",2.95,11,7632
42032,60,2101,"2016-03-15","12:23:28","15:20:21",2.95,11,7632
42033,716,2103,"2016-03-15","13:28:15","15:20:21",1.87,11,7633
42034,152,2100,"2016-03-15","12:05:19","15:20:21",3.25,11,7634
42035,343,2103,"2016-03-15","13:28:15","15:20:21",1.87,11,7633
42036,687,2103,"2016-03-15","13:28:15","15:20:21",1.87,11,7633
42037,765,2103,"2016-03-15","13:28:15","15:20:21",1.87,11,7633
42038,620,2103,"2016-03-15","13:28:15","15:20:21",1.87,11,7633
42039,708,2103,"2016-03-15","13:28:15","15:20:21",1.87,11,7633
42040,776,1504,"2016-03-15","07:08:11","15:30:00",8.37,11,NULL
42041,46,2099,"2016-03-15","08:15:12","15:30:51",7.25,11,7636
42042,779,2099,"2016-03-15","08:15:12","15:30:51",7.25,11,7636
42043,738,2099,"2016-03-15","08:15:12","15:30:51",7.25,11,7636
42044,678,2099,"2016-03-15","08:15:12","15:30:51",7.25,11,7636
42045,610,2099,"2016-03-15","08:15:12","15:30:51",7.25,11,7636
42046,780,2099,"2016-03-15","08:15:12","15:30:51",7.25,11,7636
42047,688,2097,"2016-03-15","07:05:11","15:31:37",8.43,11,7637
42048,659,2097,"2016-03-15","07:05:11","15:31:37",8.43,11,7637
42049,44,2097,"2016-03-15","07:05:11","15:31:37",8.43,11,7637
42050,808,2097,"2016-03-15","07:05:11","15:31:37",8.43,11,7637
42051,767,2097,"2016-03-15","07:05:11","15:31:37",8.43,11,7637
42052,567,2097,"2016-03-15","07:05:11","15:31:37",8.43,11,7637
42053,587,2097,"2016-03-15","07:05:11","15:31:37",8.43,11,7637
42054,797,1504,"2016-03-15","07:15:06","15:33:45",8.3,11,NULL
42055,777,1504,"2016-03-15","13:33:06","15:41:03",2.13,11,NULL
42056,741,2104,"2016-03-16","07:11:11","07:53:22",0.7,11,7639
42057,343,2104,"2016-03-16","07:11:11","07:53:46",0.7,11,7639
42058,708,2050,"2016-03-16","07:12:28","07:58:55",0.77,11,7638
42059,587,2050,"2016-03-16","07:12:28","11:15:08",4.05,11,7638
42060,659,2050,"2016-03-16","07:12:28","11:15:08",4.05,11,7638
42061,688,2050,"2016-03-16","07:12:28","11:15:08",4.05,11,7638
42062,44,2050,"2016-03-16","07:12:28","11:15:08",4.05,11,7638
42063,808,2050,"2016-03-16","07:12:28","11:15:08",4.05,11,7638
42064,767,2050,"2016-03-16","07:12:28","11:15:08",4.05,11,7638
42065,567,2050,"2016-03-16","07:12:28","11:15:08",4.05,11,7638
42066,620,2104,"2016-03-16","07:11:11","14:01:02",6.83,11,7639
42067,802,2104,"2016-03-16","09:16:52","14:01:02",4.75,11,7639
42068,798,2104,"2016-03-16","07:11:11","14:01:02",6.83,11,7639
42069,616,2104,"2016-03-16","07:11:11","14:01:02",6.83,11,7639
42070,464,2104,"2016-03-16","07:11:11","14:01:02",6.83,11,7639
42071,682,2104,"2016-03-16","07:11:11","14:01:02",6.83,11,7639
42072,799,2104,"2016-03-16","09:16:52","14:01:02",4.75,11,7639
42073,677,2104,"2016-03-16","07:11:11","14:01:02",6.83,11,7639
42074,558,2104,"2016-03-16","07:11:11","14:01:02",6.83,11,7639
42075,364,2104,"2016-03-16","07:11:11","14:01:02",6.83,11,7639
42076,470,2104,"2016-03-16","07:11:11","14:01:02",6.83,11,7639
42077,60,2104,"2016-03-16","07:11:11","14:01:02",6.83,11,7639
42078,741,2105,"2016-03-16","08:00:37","15:26:41",7.43,11,7641
42079,708,2105,"2016-03-16","08:00:37","15:26:41",7.43,11,7641
42080,343,2105,"2016-03-16","08:00:37","15:26:41",7.43,11,7641
42081,677,2107,"2016-03-16","14:10:25","15:26:41",1.27,11,7640
42082,558,2107,"2016-03-16","14:10:25","15:26:41",1.27,11,7640
42083,364,2107,"2016-03-16","14:10:25","15:26:41",1.27,11,7640
42084,470,2107,"2016-03-16","14:10:25","15:26:41",1.27,11,7640
42085,60,2107,"2016-03-16","14:10:25","15:26:41",1.27,11,7640
42086,678,2100,"2016-03-16","07:46:49","15:26:41",7.67,11,7643
42087,787,2100,"2016-03-16","07:46:49","15:26:41",7.67,11,7643
42088,152,2100,"2016-03-16","07:46:49","15:26:41",7.67,11,7643
42089,799,2107,"2016-03-16","14:19:28","15:27:54",1.13,11,7640
42090,44,2106,"2016-03-16","11:15:54","15:29:36",4.23,11,7642
42091,808,2106,"2016-03-16","11:15:54","15:29:36",4.23,11,7642
42092,659,2106,"2016-03-16","11:15:54","15:29:36",4.23,11,7642
42093,688,2106,"2016-03-16","11:15:54","15:29:36",4.23,11,7642
42094,767,2106,"2016-03-16","11:15:54","15:29:36",4.23,11,7642
42095,567,2106,"2016-03-16","11:15:54","15:29:36",4.23,11,7642
42096,587,2106,"2016-03-16","11:15:54","15:29:36",4.23,11,7642
42097,776,1504,"2016-03-16","07:07:48","15:31:02",8.4,11,NULL
42098,738,2099,"2016-03-16","07:07:19","15:32:56",8.42,11,7644
42099,83,2099,"2016-03-16","07:07:19","15:32:56",8.42,11,7644
42100,687,2099,"2016-03-16","07:07:19","15:32:56",8.42,11,7644
42101,46,2099,"2016-03-16","07:07:19","15:32:56",8.42,11,7644
42102,662,2099,"2016-03-16","07:07:19","15:32:56",8.42,11,7644
42103,716,2099,"2016-03-16","07:07:19","15:32:56",8.42,11,7644
42104,765,2099,"2016-03-16","07:07:19","15:32:56",8.42,11,7644
42105,620,2083,"2016-03-16","14:04:21","15:32:56",1.47,11,NULL
42106,682,2083,"2016-03-16","14:04:21","15:32:56",1.47,11,NULL
42107,464,2083,"2016-03-16","14:04:21","15:32:56",1.47,11,NULL
42108,802,2083,"2016-03-16","14:04:21","15:32:56",1.47,11,NULL
42109,798,2083,"2016-03-16","14:04:21","15:32:56",1.47,11,NULL
42110,616,2083,"2016-03-16","14:04:21","15:32:56",1.47,11,NULL
42111,777,1504,"2016-03-16","07:08:11","15:49:14",8.68,11,NULL
42112,567,2106,"2016-03-17","07:06:13","07:35:56",0.48,11,7649
42113,558,2107,"2016-03-17","07:08:50","07:37:33",0.48,11,7646
42114,677,2107,"2016-03-17","07:08:50","10:14:51",3.1,11,7646
42115,60,2107,"2016-03-17","07:08:50","10:14:51",3.1,11,7646
42116,799,2107,"2016-03-17","07:08:50","10:14:51",3.1,11,7646
42117,470,2107,"2016-03-17","07:08:50","10:14:51",3.1,11,7646
42118,364,2107,"2016-03-17","07:08:50","10:14:51",3.1,11,7646
42119,616,2107,"2016-03-17","07:18:09","10:26:23",3.13,11,7646
42120,48,2107,"2016-03-17","07:18:09","10:26:23",3.13,11,7646
42121,793,2107,"2016-03-17","07:18:09","10:26:23",3.13,11,7646
42122,610,2107,"2016-03-17","07:18:09","10:26:23",3.13,11,7646
42123,802,2107,"2016-03-17","07:18:09","10:26:23",3.13,11,7646
42124,780,2107,"2016-03-17","07:15:14","10:26:23",3.18,11,7646
42125,464,2107,"2016-03-17","07:15:14","10:26:23",3.18,11,7646
42126,682,2107,"2016-03-17","07:15:14","10:26:23",3.18,11,7646
42127,794,2107,"2016-03-17","07:15:14","10:26:23",3.18,11,7646
42128,798,2107,"2016-03-17","07:15:14","10:26:23",3.18,11,7646
42129,708,2108,"2016-03-17","07:23:00","12:17:03",4.9,11,7647
42130,343,2108,"2016-03-17","07:23:00","12:17:03",4.9,11,7647
42131,741,2108,"2016-03-17","07:23:00","12:17:03",4.9,11,7647
42132,567,2108,"2016-03-17","07:38:05","12:17:03",4.65,11,7647
42133,558,2108,"2016-03-17","07:38:05","12:17:03",4.65,11,7647
42134,44,2106,"2016-03-17","07:06:13","12:30:19",5.4,11,7649
42135,808,2106,"2016-03-17","07:06:13","12:30:19",5.4,11,7649
42136,659,2106,"2016-03-17","07:06:13","12:30:19",5.4,11,7649
42137,688,2106,"2016-03-17","07:06:13","12:30:19",5.4,11,7649
42138,767,2106,"2016-03-17","07:06:13","12:30:19",5.4,11,7649
42139,587,2106,"2016-03-17","07:06:13","12:30:19",5.4,11,7649
42140,558,2112,"2016-03-17","12:17:39","12:39:06",0.37,11,7659
42141,741,2112,"2016-03-17","12:17:39","12:39:06",0.37,11,7659
42142,343,2112,"2016-03-17","12:17:39","12:39:06",0.37,11,7659
42143,708,2112,"2016-03-17","12:17:39","12:39:06",0.37,11,7659
42144,567,2112,"2016-03-17","12:17:39","12:39:06",0.37,11,7659
42145,616,2110,"2016-03-17","10:32:54","12:40:56",2.13,11,7648
42146,793,2110,"2016-03-17","10:32:54","12:40:56",2.13,11,7648
42147,610,2110,"2016-03-17","10:32:54","12:40:56",2.13,11,7648
42148,48,2110,"2016-03-17","10:32:54","12:40:56",2.13,11,7648
42149,802,2110,"2016-03-17","10:32:54","12:40:56",2.13,11,7648
42150,558,2108,"2016-03-17","12:39:50","13:32:45",0.88,11,7652
42151,796,1504,"2016-03-17","08:19:02","13:40:10",5.35,11,NULL
42152,343,2108,"2016-03-17","12:39:50","13:40:54",1.02,11,7652
42153,796,1180,"2016-03-17","13:40:30","15:09:29",1.48,11,NULL
42154,802,2113,"2016-03-17","12:48:24","15:25:30",2.62,11,7650
42155,48,2113,"2016-03-17","12:48:24","15:25:30",2.62,11,7650
42156,610,2113,"2016-03-17","12:48:24","15:25:30",2.62,11,7650
42157,793,2113,"2016-03-17","12:48:24","15:25:30",2.62,11,7650
42158,616,2113,"2016-03-17","12:48:24","15:25:30",2.62,11,7650
42159,780,2111,"2016-03-17","10:35:09","15:25:30",4.83,11,7656
42160,464,2111,"2016-03-17","10:35:09","15:25:30",4.83,11,7656
42161,682,2111,"2016-03-17","10:35:09","15:25:30",4.83,11,7656
42162,794,2111,"2016-03-17","10:35:09","15:25:30",4.83,11,7656
42163,798,2111,"2016-03-17","10:35:09","15:25:30",4.83,11,7656
42164,558,1507,"2016-03-17","13:33:11","15:25:30",1.87,11,NULL
42165,708,2108,"2016-03-17","12:39:50","15:25:30",2.77,11,7652
42166,567,2108,"2016-03-17","12:39:50","15:25:30",2.77,11,7652
42167,741,2108,"2016-03-17","12:39:50","15:25:30",2.77,11,7652
42168,677,2109,"2016-03-17","10:16:52","15:26:40",5.17,11,7651
42169,60,2109,"2016-03-17","10:16:52","15:26:40",5.17,11,7651
42170,799,2109,"2016-03-17","10:16:52","15:26:40",5.17,11,7651
42171,470,2109,"2016-03-17","10:16:52","15:26:40",5.17,11,7651
42172,364,2109,"2016-03-17","10:16:52","15:26:40",5.17,11,7651
42173,44,2011,"2016-03-17","12:31:03","15:28:19",2.95,11,7653
42174,808,2011,"2016-03-17","12:31:03","15:28:19",2.95,11,7653
42175,659,2011,"2016-03-17","12:31:03","15:28:19",2.95,11,7653
42176,688,2011,"2016-03-17","12:31:03","15:28:19",2.95,11,7653
42177,767,2011,"2016-03-17","12:31:03","15:28:19",2.95,11,7653
42178,587,2011,"2016-03-17","12:31:03","15:28:19",2.95,11,7653
42179,738,2099,"2016-03-17","07:05:28","15:29:31",8.4,11,7654
42180,687,2099,"2016-03-17","07:05:28","15:29:31",8.4,11,7654
42181,46,2099,"2016-03-17","07:05:28","15:29:31",8.4,11,7654
42182,662,2099,"2016-03-17","07:05:28","15:29:31",8.4,11,7654
42183,716,2099,"2016-03-17","07:05:28","15:29:31",8.4,11,7654
42184,765,2099,"2016-03-17","07:05:28","15:29:31",8.4,11,7654
42185,787,2100,"2016-03-17","07:09:32","15:29:31",8.33,11,7655
42186,678,2100,"2016-03-17","07:09:32","15:29:31",8.33,11,7655
42187,152,2100,"2016-03-17","07:09:32","15:29:31",8.33,11,7655
42188,776,1504,"2016-03-17","07:06:58","15:31:36",8.42,11,NULL
42189,777,1504,"2016-03-17","07:11:04","15:34:12",8.38,11,NULL
42190,796,1504,"2016-03-17","15:09:44","15:41:08",0.53,11,NULL
42191,567,2108,"2016-03-18","07:02:32","07:05:55",0.05,11,7658
42192,716,2108,"2016-03-18","07:02:32","09:31:04",2.48,11,7658
42193,708,2108,"2016-03-18","07:02:32","09:31:04",2.48,11,7658
42194,558,2108,"2016-03-18","07:02:32","09:31:04",2.48,11,7658
42195,83,2108,"2016-03-18","07:11:13","09:31:04",2.33,11,7658
42196,741,2108,"2016-03-18","07:02:32","09:31:04",2.48,11,7658
42197,343,2108,"2016-03-18","07:05:37","09:31:04",2.43,11,7658
42198,738,2099,"2016-03-18","07:05:02","10:15:21",3.17,11,7657
42199,687,2099,"2016-03-18","07:05:02","10:15:21",3.17,11,7657
42200,765,2099,"2016-03-18","07:05:02","10:15:21",3.17,11,7657
42201,46,2099,"2016-03-18","07:05:02","10:15:21",3.17,11,7657
42202,662,2099,"2016-03-18","07:05:02","10:15:21",3.17,11,7657
42203,784,2099,"2016-03-18","07:05:02","10:15:21",3.17,11,7657
42204,44,2011,"2016-03-18","07:06:55","10:30:41",3.4,11,7660
42205,659,2011,"2016-03-18","07:06:55","10:30:41",3.4,11,7660
42206,808,2011,"2016-03-18","07:06:55","10:30:41",3.4,11,7660
42207,767,2011,"2016-03-18","07:06:55","10:30:41",3.4,11,7660
42208,688,2011,"2016-03-18","07:06:55","10:30:41",3.4,11,7660
42209,587,2011,"2016-03-18","07:08:21","10:30:41",3.37,11,7660
42210,343,2114,"2016-03-18","09:31:40","10:33:43",1.03,11,7661
42211,741,2114,"2016-03-18","09:31:40","10:33:43",1.03,11,7661
42212,83,2114,"2016-03-18","09:31:40","10:33:43",1.03,11,7661
42213,558,2114,"2016-03-18","09:31:40","10:33:43",1.03,11,7661
42214,708,2114,"2016-03-18","09:31:40","10:33:43",1.03,11,7661
42215,716,2114,"2016-03-18","09:31:40","10:33:43",1.03,11,7661
42216,708,2112,"2016-03-18","10:34:17","11:12:58",0.63,11,NULL
42217,558,2112,"2016-03-18","10:34:17","11:12:58",0.63,11,NULL
42218,83,2112,"2016-03-18","10:34:17","11:12:58",0.63,11,NULL
